depth,deviation,backstep,pivot_count,median_swing_pips,median_bars,median_efficiency,mean_efficiency,score,deviation_pips
350.0,125.0,80.0,726.0,36.89999999999971,399.0,0.11735861392612372,0.14397133289134884,54.73209349683318,12.5
350.0,150.0,80.0,726.0,36.89999999999971,399.0,0.11735861392612372,0.14397133289134884,54.73209349683318,15.0
350.0,175.0,80.0,726.0,36.89999999999971,399.0,0.11735861392612372,0.14397133289134884,54.73209349683318,17.5
350.0,50.0,80.0,726.0,36.89999999999971,399.0,0.11735861392612372,0.14397133289134884,54.73209349683318,5.0
350.0,25.0,80.0,726.0,36.89999999999971,399.0,0.11735861392612372,0.14397133289134884,54.73209349683318,2.5
350.0,100.0,80.0,726.0,36.89999999999971,399.0,0.11735861392612372,0.14397133289134884,54.73209349683318,10.0
350.0,200.0,80.0,726.0,36.89999999999971,399.0,0.11735861392612372,0.14397133289134884,54.73209349683318,20.0
350.0,225.0,80.0,726.0,36.89999999999971,399.0,0.11735861392612372,0.14397133289134884,54.73209349683318,22.5
350.0,175.0,160.0,702.0,37.70000000000051,410.0,0.1153512575889183,0.1383015048683256,54.72475274774059,17.5
350.0,100.0,160.0,702.0,37.70000000000051,410.0,0.1153512575889183,0.1383015048683256,54.72475274774059,10.0
350.0,150.0,160.0,702.0,37.70000000000051,410.0,0.1153512575889183,0.1383015048683256,54.72475274774059,15.0
350.0,200.0,160.0,702.0,37.70000000000051,410.0,0.1153512575889183,0.1383015048683256,54.72475274774059,20.0
350.0,250.0,160.0,702.0,37.70000000000051,410.0,0.1153512575889183,0.1383015048683256,54.72475274774059,25.0
350.0,125.0,160.0,702.0,37.70000000000051,410.0,0.1153512575889183,0.1383015048683256,54.72475274774059,12.5
350.0,225.0,160.0,702.0,37.70000000000051,410.0,0.1153512575889183,0.1383015048683256,54.72475274774059,22.5
350.0,50.0,160.0,702.0,37.70000000000051,410.0,0.1153512575889183,0.1383015048683256,54.72475274774059,5.0
350.0,75.0,160.0,702.0,37.70000000000051,410.0,0.1153512575889183,0.1383015048683256,54.72475274774059,7.5
350.0,25.0,160.0,702.0,37.70000000000051,410.0,0.1153512575889183,0.1383015048683256,54.72475274774059,2.5
350.0,125.0,180.0,686.0,38.60000000000196,421.0,0.11463187325256685,0.13631736932455946,54.720125297547625,12.5
350.0,175.0,180.0,686.0,38.60000000000196,421.0,0.11463187325256685,0.13631736932455946,54.720125297547625,17.5
350.0,100.0,180.0,686.0,38.60000000000196,421.0,0.11463187325256685,0.13631736932455946,54.720125297547625,10.0
350.0,150.0,180.0,686.0,38.60000000000196,421.0,0.11463187325256685,0.13631736932455946,54.720125297547625,15.0
