swing_id,direction,trend,economic_regime,bars,swing_pips,median_range_pips,median_body_pips,mean_body_ratio,bullish_candle_pct,strong_directional_candle_pct,break_above_20m_pct,break_below_20m_pct,median_atr14_pips,max_prior_fibo_retracement_pct,endpoint_fibo_zone
465,DOWN,DOWN,DOWN,520,36.89999999999971,0.9999999999998899,0.4999999999988347,0.5032908330543666,0.4230769230769231,0.20961538461538462,0.032692307692307694,0.075,1.1964285714284792,59.51612903225776,50-61.8
467,DOWN,DOWN,DOWN,720,49.5000000000001,0.9000000000014552,0.40000000000040004,0.5160314836318273,0.41944444444444445,0.20833333333333334,0.041666666666666664,0.08333333333333333,1.1107142857143457,550.0000000000616,>=423.6
469,DOWN,DOWN,DOWN,488,26.80000000000016,0.7999999999996898,0.3999999999981796,0.5380534295951536,0.4180327868852459,0.2336065573770492,0.036885245901639344,0.0860655737704918,0.9285714285713262,62.32558139534963,61.8-78.6
471,DOWN,DOWN,DOWN,468,48.60000000000086,1.5999999999993797,0.700000000000145,0.4944614781782598,0.47435897435897434,0.202991452991453,0.029914529914529916,0.06837606837606838,1.6928571428571308,301.8633540372516,261.8-361.8
473,DOWN,DOWN,DOWN,272,34.30000000000044,0.9999999999998899,0.40000000000040004,0.4993752124688773,0.375,0.21691176470588236,0.014705882352941176,0.11397058823529412,1.0785714285714367,121.20141342755868,100-127.2
480,UP,UP,UP,644,37.199999999999456,1.40000000000029,0.5999999999994898,0.47908715418219255,0.4891304347826087,0.16770186335403728,0.07142857142857142,0.03881987577639751,1.4714285714288535,34.22263109475591,23.6-38.2
482,UP,UP,UP,816,105.69999999999968,1.1999999999989797,0.5000000000010552,0.509417306250231,0.4803921568627451,0.20098039215686275,0.08946078431372549,0.04534313725490196,1.3714285714284362,465.63876651982355,>=423.6
486,UP,UP,UP,175,33.499999999999645,1.500000000000945,0.7999999999985796,0.5134171343498879,0.56,0.22285714285714286,0.08571428571428572,0.022857142857142857,1.6357142857146925,181.0810810810665,161.8-200
488,UP,UP,UP,1435,65.60000000000122,0.9999999999998899,0.4999999999988347,0.5167965628075348,0.4759581881533101,0.19790940766550522,0.07456445993031359,0.04808362369337979,1.0928571428574825,117.35241502683613,100-127.2
502,UP,UP,UP,714,49.00000000000127,0.9999999999998899,0.4999999999988347,0.5233288333442888,0.4887955182072829,0.2030812324929972,0.07142857142857142,0.05042016806722689,1.1142857142857185,103.8135593220353,100-127.2
504,UP,UP,UP,181,32.90000000000015,1.0999999999983245,0.40000000000040004,0.5338594998810855,0.4419889502762431,0.2154696132596685,0.09944751381215469,0.049723756906077346,1.3142857142854427,115.43859649122783,100-127.2
506,UP,UP,UP,67,62.40000000000023,2.9999999999996696,1.40000000000029,0.5075332889643135,0.5074626865671642,0.19402985074626866,0.08955223880597014,0.029850746268656716,3.3357142857144098,78.987341772152,78.6-100
514,UP,UP,UP,398,60.7000000000002,0.9999999999998899,0.4999999999988347,0.5289581757546944,0.4748743718592965,0.2135678391959799,0.04522613065326633,0.04271356783919598,1.3107142857143077,200.99337748344283,200-261.8
516,UP,UP,UP,328,23.100000000000342,0.700000000000145,0.3500000000000725,0.5258931520320677,0.49390243902439024,0.2073170731707317,0.09146341463414634,0.039634146341463415,0.8571428571429214,120.31250000000668,100-127.2
520,UP,UP,UP,903,32.90000000000015,0.5999999999994898,0.2999999999997449,0.5292309971687524,0.4496124031007752,0.20487264673311184,0.0753045404208195,0.028792912513842746,0.7214285714290154,114.2361111111119,100-127.2
522,UP,UP,UP,41,28.500000000000192,2.100000000000435,1.2000000000012,0.49456264309933806,0.5121951219512195,0.2682926829268293,0.0975609756097561,0.0,1.542857142856941,174.84662576687015,161.8-200
524,UP,UP,UP,740,74.89999999999996,1.1999999999989797,0.5999999999994898,0.5160981788569347,0.5162162162162162,0.21486486486486486,0.08108108108108109,0.04054054054054054,1.2428571428572754,99.46879150066349,78.6-100
530,UP,UP,UP,1344,48.79999999999996,0.700000000000145,0.30000000000085514,0.5324115366808011,0.45014880952380953,0.18898809523809523,0.060267857142857144,0.046875,0.821428571428481,83.9931153184183,78.6-100
531,DOWN,DOWN,DOWN,2012,60.99999999999994,0.8000000000008001,0.3999999999981796,0.5309428160172591,0.43439363817097415,0.20526838966202784,0.041749502982107355,0.07654075546719682,0.914285714285677,125.0,100-127.2
537,DOWN,DOWN,DOWN,745,136.099999999999,1.2000000000012,0.5999999999994898,0.5137137745340723,0.42416107382550333,0.20268456375838925,0.032214765100671144,0.11677852348993288,1.2785714285715573,377.0083102492929,361.8-423.6
549,DOWN,DOWN,DOWN,941,53.19999999999992,1.100000000000545,0.5000000000010552,0.5138517380218259,0.43251859723698194,0.20935175345377258,0.04675876726886291,0.08926673751328375,1.1571428571433007,174.4262295081966,161.8-200
553,DOWN,DOWN,DOWN,693,25.300000000001432,1.100000000000545,0.5000000000010552,0.5058469120197074,0.43722943722943725,0.21356421356421357,0.04040404040404041,0.07503607503607504,1.2928571428573652,90.76923076923171,61.8-78.6
